task,task_id,arm,condition,repeat,layer,alpha,beta,episode,init_state,success,rollout_steps,checkpoint,candidate_sha,conceptor_source,gpu,output_dir
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,0,0,1,230,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,1,1,1,217,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,2,2,1,238,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,3,3,1,321,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,4,4,1,273,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,5,5,1,396,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,6,6,1,248,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,7,7,1,278,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,8,8,1,218,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,9,9,1,232,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,10,10,1,222,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,11,11,1,247,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,12,12,1,392,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,13,13,1,416,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,PAPER_GLOBAL,2,11,0.5,0.3,14,14,1,244,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/global_L11_a0.5_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,0,0,1,420,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,1,1,1,268,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,2,2,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,3,3,1,309,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,4,4,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,5,5,1,287,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,6,6,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,7,7,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,8,8,1,360,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,9,9,1,272,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,10,10,1,432,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,11,11,1,261,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,12,12,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,13,13,1,212,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,H,RANDOM_CONTROL,2,11,0.5,0.3,14,14,1,324,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/H/rep2/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/random_L11_b0.3
LR1,7,T,BASELINE,1,11,0.5,0.3,0,15,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,1,16,1,313,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,2,17,1,312,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,3,18,1,457,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,4,19,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,5,20,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,6,21,1,282,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,7,22,1,365,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,8,23,1,356,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,9,24,1,293,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,10,25,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,11,26,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,12,27,1,242,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,13,28,1,253,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,14,29,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,15,30,1,513,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,16,31,1,313,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,17,32,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,18,33,1,338,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
LR1,7,T,BASELINE,1,11,0.5,0.3,19,34,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR1/T/rep1/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_/baseline
